"Total debt service (% of exports of goods, services and primary income)",Short-term debt (% of total external debt),Real interest rate (%),Total reserves minus gold (current US$),Trade (% of GDP),Imports of goods and services (current US$),Exports of goods and services (current US$),Current account balance (% of GDP),"Portfolio investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)",Real GDP (current US$),GDP growth (annual %),"Inflation, consumer prices (annual %)",Broad money growth (annual %),Broad money to total reserves ratio,REER 5 Year rolling,General government final consumption expenditure (% of GDP),Gross fixed capital formation (current US$),"Unemployment, total (% of total labor force) (national estimate)",Domestic credit to private sector (% of GDP),Lending interest rate (%),Deposit interest rate (%),Contagion,Soft peg,Peg,Real GDP growth (Annual percent change),Left Government (democ),Polity (polity),Durable (durable),Turnover (xconst),Legislative/Executive election (exrec),State fragility index (sfi),Years (poleff),Economic Effectiveness (ecoeff),Presist (presistance),Target
#VALUE!,#VALUE!,0.99846842946,0.03330381746,0.30968266485,0.28155627858,0.28482651615,0.49988273371,0.05981036326,0.70550985411,0.47970340658,0.62486593155,0.02135583577,0.61898530813,0.33929511076,0.84544776848,0.55648587205,0.57833967900,0.48401457079,0.16094134712,0.85416666667,0.72460297454,0.00000000000,1.00000000000,0.00000000000,0.71356783920,0.0000000,0.1500000,51.0000000,3.0000000,3.0000000,0.4800000,0.0000000,0.7500000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.71812232612,0.03652514711,0.28558800704,0.26956038813,0.27361081134,0.58173460294,0.47283445662,0.32429805883,0.46568301130,0.31143790227,0.15501283597,0.00000000000,0.29260219736,0.96195998262,0.66784802935,0.55509753771,0.50465399722,0.15031975785,0.36875000000,0.35807915301,0.00000000000,1.00000000000,0.00000000000,0.35678391960,0.0000000,0.1500000,52.0000000,3.0000000,3.0000000,0.4000000,0.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.72019279359,0.03831466067,0.33922078363,0.27792923868,0.28931382819,0.66414935034,0.45712115152,0.08107283029,0.46457905746,0.35978867249,0.06766082987,0.05326932596,0.29109020084,1.00000000000,0.72536547820,0.47926956067,0.77053826063,0.12506398797,0.02083333333,0.05066801109,0.00000000000,1.00000000000,0.00000000000,0.41206030151,0.0000000,0.1500000,53.0000000,3.0000000,3.0000000,0.4400000,1.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.90804680248,0.04490264482,0.46830855605,0.30876180217,0.32092697609,0.80144472067,0.42687340954,0.20675099972,0.46202126645,0.42155898302,0.08805489982,0.42232718671,0.29887346732,0.90766256271,0.77300016970,0.44194469776,0.84095508641,0.12910979452,0.00000000000,0.00857070834,0.00000000000,1.00000000000,0.00000000000,0.48241206030,0.0000000,0.1500000,54.0000000,3.0000000,3.0000000,0.4000000,0.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.72839931640,0.04459578301,0.59006069363,0.36400967995,0.37497025936,0.76133965008,0.45778175133,0.23408303504,0.47329991820,0.67060967777,0.24621911289,0.54790536904,0.34485036698,0.78634399069,0.68783401794,0.46715087882,0.70497770578,0.11775600538,0.00416666667,0.00226871691,0.00000000000,1.00000000000,0.00000000000,0.76381909548,0.0000000,0.1500000,55.0000000,3.0000000,3.0000000,0.4000000,0.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.56261494898,0.03957468882,0.64617435527,0.40653097443,0.42648827421,0.85294807449,0.40840002200,0.39328669920,0.49168714597,0.61271689564,0.31881633700,0.34862070592,0.40556747160,0.65436469680,0.54027356839,0.49238466532,0.56414405421,0.10512920075,0.24166666667,0.18918578271,0.00000000000,1.00000000000,0.00000000000,0.69849246231,0.0000000,0.1500000,56.0000000,3.0000000,3.0000000,0.4000000,0.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.70024775039,0.03998701768,0.70466488144,0.45691252778,0.47493642710,0.88869083916,0.37787276719,0.40408875437,0.52677327379,0.59702889913,0.39620210641,0.94489670460,0.49860635201,0.49338288681,0.47679514514,0.55122604184,0.46580330877,0.05624201482,0.58333333333,0.40685656668,0.00000000000,1.00000000000,0.00000000000,0.67839195980,0.0000000,0.1500000,57.0000000,3.0000000,3.0000000,0.4000000,0.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.42830948631,0.04359599770,0.71507739915,0.50493460747,0.52317623193,0.90473286740,0.22217226413,0.50798086628,0.55540486011,0.57196973749,0.39849476182,1.00000000000,0.50011580037,0.34290061167,0.43001696350,0.55411589085,0.37353300330,0.05531039728,0.51250000000,0.36501134358,0.00000000000,1.00000000000,0.00000000000,0.65326633166,0.0000000,0.1500000,58.0000000,3.0000000,3.0000000,0.4000000,0.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.40824167734,0.05560931889,0.76644363790,0.54597063601,0.56289454410,1.00000000000,0.44173684236,0.52843933989,0.58713413383,0.38058726127,0.54802620825,0.20351901861,0.29991096331,0.23787771592,0.46336237568,0.57249847137,0.31889921724,0.08317148510,0.06250000000,0.06629694984,0.00000000000,1.00000000000,0.00000000000,0.43216080402,0.0000000,0.1500000,59.0000000,3.0000000,3.0000000,0.3600000,0.0000000,0.5000000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.49975975472,0.09495365371,0.66638592747,0.49477816694,0.50557367149,0.75735259628,0.46471409818,0.44047083624,0.58266970904,0.17816613022,0.30253198306,0.41393486021,0.00000000000,0.18505393401,0.53302487011,0.55638292339,0.52529342365,0.20015071385,0.00000000000,0.00012603983,0.00000000000,1.00000000000,0.00000000000,0.20100502513,0.0000000,0.1500000,60.0000000,3.0000000,3.0000000,0.3200000,0.0000000,0.5000000,42.0000000,0.0000000
