"Total debt service (% of exports of goods, services and primary income)",Short-term debt (% of total external debt),Real interest rate (%),Total reserves minus gold (in %),Trade (% of GDP),Imports of goods and services (current US$),Exports of goods and services (current US$),Current account balance (% of GDP),"Portfolio investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)",Real GDP (current US$),GDP growth (annual %),"Inflation, consumer prices (annual %)",Broad money growth (annual %),Broad money to total reserves ratio,REER 5 Year rolling,General government final consumption expenditure (% of GDP),Gross fixed capital formation (current US$),"Unemployment, total (% of total labor force) (national estimate)",Domestic credit to private sector (% of GDP),Lending interest rate (%),Deposit interest rate (%),Contagion,Soft peg,Peg,Real GDP growth (Annual percent change),Left Government (democ),Polity (polity),Durable (durable),Turnover (xconst),Legislative/Executive election (exrec),State fragility index (sfi),Years (poleff),Economic Effectiveness (ecoeff),Presist (presistance),Target
0,0,0.6121685361,0.08869437752,0.8509798262,0.669020404,0.75627783,0.8945621146,0.3793733619,0.3120951973,0.1864091743,0.5910933293,0.06814961882,0.1488304986,0.01914601945,0.2604385383,0.3107760303,0.123992738,0.4154981638,0.3731678073,0.04552946024,0.001667558957,0,1,0,0.6343612335,0.9183673469,0.8775510204,0.3965517241,0.9578947368,0.9895833333,0.1666666667,0,0,0.5638297872,0
0,0,0.6368922158,0.09160391976,0.8277882107,0.693597715,0.772946364,0.7966001231,0.7503243293,0.3313849492,0.1960487919,0.5179608219,0.06320110261,0.1309502084,0.01866469202,0.3122000152,0.2816704647,0.1371321156,0.3966789673,0.4067753975,0.04552946024,0.001325270539,0,1,0,0.5550660793,0.9183673469,0.8775510204,0.4051724138,0.9578947368,0.9895833333,0.1666666667,0,0,0.5638297872,0
0,0,0.6713470842,0.0925598909,0.8226946432,0.7208079699,0.7989823827,0.7551388863,0.6703354225,0.3682088548,0.2044421481,0.5336660029,0.04688005958,0.1121196804,0.01854001425,0.355952026,0.3497427422,0.149078012,0.4121771074,0.451853391,0.04552946024,0.00136915367,0,1,0,0.5726872247,0.9183673469,0.8775510204,0.4137931034,0.9578947368,0.9895833333,0.1666666667,0,0,0.5638297872,0
0,0,0.6641465547,0.08500747898,0.8072710616,0.7230583744,0.8047911624,0.8031799888,0.5760859697,0.3830834766,0.2081729829,0.4974132324,0.03706345651,0.105751907,0.02231141902,0.397541773,0.341050012,0.1558663178,0.3988929874,0.4683681525,0.04499970569,0.0014130368,0,1,0,0.5330396476,0.9183673469,0.8775510204,0.4224137931,0.9578947368,0.9895833333,0.1666666667,0,0,0.5638297872,0
0,0,0.5432919286,0.083806335,0.7345551216,0.6339539379,0.7315122256,0.8190619901,0.6574950894,0.3971100956,0.1987502372,0.4580102375,0.02566915104,0.09405271965,0.02093266871,0.4218824659,0.384048848,0.1475076069,0.4044280374,0.4451699763,0.04499970569,0.001650005705,0,1,0,0.4933920705,0.9183673469,0.8775510204,0.4310344828,0.9578947368,0.9895833333,0.1666666667,0,0,0.5638297872,0
0,0,0.6377805368,0.08055937911,0.673230075,0.6017331002,0.6993836825,0.7966608846,0.403519052,0.3609179591,0.209122651,0.4820488052,0.0255981057,0.1362480468,0.02466766007,0.4305523628,0.3896774525,0.1460583678,0.4365313539,0.4507826153,0.04499970569,0.001895751235,0,1,0,0.5198237885,0.9183673469,0.8775510204,0.4396551724,0.9578947368,0.9895833333,0.1666666667,0,0,0.5638297872,0
0,0,0.5503702729,0.08499048365,0.7038564244,0.6780021528,0.7832557271,0.7893057493,0.4326779291,0.502243511,0.2179993255,0.5272465547,0.03375884641,0.1048900854,0.02003346347,0.4212144738,0.3842301154,0.1526808563,0.4498154739,0.4394220937,0.04376361175,0.001386706922,0,1,0,0.5682819383,0.9183673469,0.8775510204,0.4482758621,0.9578947368,0.9895833333,0.25,0.3333333333,0,0.5638297872,0
0,0,0.5274442983,0.07949013839,0.722470986,0.7590822146,0.8866674012,0.743262344,0.6111436812,0.3782767869,0.2345918744,0.4861425223,0.03274557038,0.1094418137,0.02169601144,0.4042409881,0.3673508706,0.1489121198,0.4542435219,0.4261791518,0.04464653599,0.001544686192,0,1,0,0.5242290749,0.9183673469,0.8775510204,0.4568965517,0.9578947368,0.9895833333,0.25,0.3333333333,0,0.5638297872,0
0,0,0.6640448787,0.07751739387,0.7165755273,0.7498727334,0.8764729509,0.7283162052,0.910693047,0.5153964376,0.2417585718,0.3806983974,0.0336778688,0.1162337312,0.02478095708,0.3901578276,0.3906331659,0.1514672713,0.3280442679,0.43404237,0.0432338572,0.00197474087,0,1,0,0.5242290749,0.9183673469,0.8775510204,0.4655172414,0.9578947368,0.9895833333,0.2611111111,0.3777777778,0,0.5638297872,0
0,0,0.7645019122,0.109495058,0.739848917,0.7058626185,0.8355946365,0.7793398984,0.6512537295,0.380207244,0.2300763018,0.1653914906,0.0281773186,0.1695588618,0.01779885488,0.3767174252,0.5480258879,0.1275505488,0.4387453739,0.4785804658,0.0432338572,0.001825538227,0,1,0,0.5210824418,0.9183673469,0.8775510204,0.474137931,0.9578947368,0.9895833333,0.2801587302,0.453968254,0,0.5638297872,0
0,0,0.506569217,0.1094443556,0.7552897628,0.8305962352,0.97740391,0.8067569406,0.6324653142,0.3867837073,0.2440424313,0.6485915619,0.04648440424,0.1918618503,0.01752811791,0.3631342409,0.4883984671,0.1619763022,0.3767527609,0.4758906039,0.0432338572,0.001176067896,0,1,0,0.5179358087,0.9183673469,0.8775510204,0.4827586207,0.9578947368,0.9895833333,0.2992063492,0.5301587302,0,0.5638297872,0
0.6930131197,0.5894164875,0.6381243077,0.001039423058,0.01425168005,0.03257650217,0.02637970542,0.3100499606,0.3252621022,0.03342682867,0.1014607994,0.7151422294,0.2235114588,0.3314723967,0.4356030406,0.1732386889,0.3318251211,0.08419024296,0.1177121772,0.01628452248,0.3889103074,0.2359771457,0,0,1,0.7797356828,0.9081632653,0.8673469388,0.02586206897,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,0
0.7240349056,0.6689419007,0.6385097149,0.001145007629,0.01350719437,0.04232449004,0.03334805847,0.2870969696,0.3192415308,0.03590239788,0.1416115375,0.6860589356,0.2351586047,0.4092744064,0.5208789282,0.1657999867,0.3848202703,0.1158662834,0.08450184543,0.01613101943,0.4016687569,0.2958600655,0,0,1,0.7356828194,0.9081632653,0.8673469388,0.03448275862,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.7951661765,0.6378094766,0.585300572,0,0.0182384315,0.02260849826,0.03415211218,0.3505273031,0.3205393462,0.03361042926,0.07342513401,0.3142631662,0.4632238505,0.4360179692,1,0.1700144496,0.3580647764,0.0695731406,0.449815495,0.01594360151,0.3979073138,0.4322576115,0,0,1,0.3392070485,0.9081632653,0.8673469388,0.04310344828,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.7083694842,0.2286872648,0.6036658251,0.002154024471,0.0251874442,0.01728589706,0.03635968336,0.4992583631,0.3290101503,0.0398965694,0.04619225723,0.1923803336,0.7794968555,0.4951796547,0.2657730198,0.1826988232,0.2458268735,0.04519881836,0.6601475963,0.01576388954,0.3990365469,0.6308375534,0,0,1,0.2070484581,0.9081632653,0.8673469388,0.05172413793,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.7052133309,0.1424768207,0.636693673,0.003665039441,0.02184750237,0.021047089,0.0393457104,0.4674352931,0.3295594332,0.03036796896,0.07580371222,0.4758476768,0.5113358968,0.5313929032,0.1849533214,0.4190426867,0.2774192658,0.05475049265,0.6047970433,0.01568172952,0.3972082245,0.5407805931,0,0,1,0.5110132159,0.9081632653,0.8673469388,0.06034482759,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.6848660431,0.1178866568,0.6452904342,0.002161935106,0.01870124438,0.0241700661,0.03655714858,0.4276029448,0.3307926271,0.03338429026,0.07898820391,0.4255790085,0.4546475935,0.3557618879,0.2503666386,0.372181686,0.2711945668,0.06132946046,0.4719557162,0.01574440387,0.3879736811,0.6080534321,0,0,1,0.4581497797,0.9081632653,0.8673469388,0.06896551724,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.6925434319,0.1225456027,0.6387006114,0.003945378249,0.03107614743,0.02188301089,0.02856651239,0.3969162651,0.3320958277,0.04628481093,0.05738155455,0.2091266689,0.6643467681,0.5438115341,0.1426812176,0.1849209902,0.2738904006,0.04356127941,0.4608856056,0.01726696873,0.3747545214,0.825950728,0,0,1,0.2246696035,0.9081632653,0.8673469388,0.0775862069,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.5172859378,0.111054656,0.6521086383,0.008385505293,0.03496132781,0.02377724729,0.03510674591,0.4804615342,0.3330274546,0.04631082255,0,0.4064576878,1,1,0.06189180082,0.09378354131,0.2432902395,0.04477288346,0.4166051633,0.01789674727,0.3573022193,1,0,0,1,0.436123348,0.9081632653,0.8673469388,0.08620689655,0.9578947368,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.5889427008,0.1664224167,0.6559010367,0.002574396348,0.05262193486,0.04451185008,0.0473089398,0.3908402956,0.311077679,0.04294852158,0.0342779361,0.3884080356,0.8699533334,0,0.07439924825,0.08402252047,0.2530271054,0.05902837664,0.3723247209,0.01757836807,0.3396291757,0.5815129148,0,0,1,0.4185022026,0.9183673469,0.8979591837,0,0.9684210526,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.1170212766,1
0.5180465456,0.1934396836,0.655305837,0.00252415021,0.05154117073,0.05619720445,0.05512832777,0.362496305,0.3238888949,0.04039925986,0.1237581447,0.5043987374,0.1768100214,0.704856282,0.1448542301,0.04871494901,0.2409328534,0.06707017284,0.3059040573,0.01684575578,0.323519634,0.3513634489,0,0,1,0.5418502203,0.9183673469,0.8979591837,0.008620689655,0.9684210526,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.06382978723,0
0.3294629885,0.3227899926,0.6582097945,0.003485328987,0.05198701644,0.06885592509,0.06380838013,0.3577635329,0.3469533918,0.03324855681,0.1377901961,0.5483849797,0.2257201472,0.6264285162,0.1553279154,0.01120725577,0.2488672546,0.08215574674,0.2837638361,0.0154419428,0.3109075208,0.3201098834,0,0,1,0.59030837,0.9183673469,0.8979591837,0.01724137931,0.9684210526,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.06382978723,0
0.3728294395,0.4017716172,0.6496812474,0.005462424695,0.04557506324,0.08092751166,0.0672683405,0.3170316171,0.2601289971,0.04186361347,0.1664617006,0.5088885844,0.1963517243,0.4026543804,0.1165732021,0.09141296505,0.301487829,0.1028614764,0.3335793444,0.01483532082,0.2966742028,0.1891011857,0,0,1,0.5462555066,0.9183673469,0.8979591837,0.02586206897,0.9684210526,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.06382978723,0
0.5396223771,0.4580757861,0.6427491941,0.004996162129,0.04502835683,0.0988350486,0.07253197434,0.2747223838,0.2220669229,0.03663495961,0.2046327229,0.4812023541,0.1436821807,0.2367452785,0.1358654937,0.2121590779,0.3649997034,0.1252034245,0.3435424344,0.0144424858,0.2833845446,0.1671596205,0,0,1,0.5154185022,0.9183673469,0.8979591837,0.03448275862,0.9684210526,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.06382978723,0
0.5704215745,0.5773481591,0,0.004784988934,0.02690425692,0.1044893761,0.08065656032,0.3187715009,0.1727984004,0.03103457746,0.2103497922,0.4154466504,0.1013045994,0.1935598198,0.1163752165,0.3095425596,0.3014018131,0.1839372893,0.3579335644,0.01388200438,0.2723526988,0.1756290647,0,0,1,0.4801762115,0.9183673469,0.8979591837,0.04310344828,0.9684210526,0.9479166667,0.8333333333,0.3333333333,0.3333333333,0.06382978723,0
0.4093278264,0.5900757525,0.805683609,0.0007736959076,0.03366552579,0.123081554,0.09284787,0.2985016832,0.2855605801,0.05124607881,0.2991670601,0.5387396229,0.08079728681,0.2143250459,0.5957480345,0.375207504,0.3284388839,0.2016487067,0.4763837668,0.01378705785,0.2913355701,0.158181132,0,0,1,0.577092511,0.9387755102,0.9387755102,0,0.9684210526,0.9895833333,0.8333333333,0.3333333333,0.3333333333,0.06382978723,1
0.5936789409,0.4696969061,1,0.004432807585,0.07028879687,0.1072049188,0.1146150134,0.4094546903,0.3813744204,0.06077378186,0.1564613351,0.07710636473,0.2871732853,0.2903522051,0.1364943513,0.3275593615,0.258115196,0.1032722523,0.7708486917,0.01477796937,1,0.4193033114,0,0,0,0.08370044053,0.9387755102,0.9387755102,0,0.9684210526,0.9895833333,0.8333333333,0.3333333333,0.3333333333,0.03191489362,1
0.7725864774,0.3975556806,0.7398548079,0.004484957494,0.07990306436,0.1352167514,0.1411853553,0.4057637474,0.2503054493,0.05387199346,0.2005840022,0.6140397344,0.2826024474,0.2589994382,0.1261520546,0.281151622,0.2249798932,0.1330288396,0.5904058764,0.01643382167,0.5930455,0.2779820781,0,0,0,0.6607929515,0.9387755102,0.9387755102,0,0.9684210526,0.9895833333,0.8333333333,0.3333333333,0.3333333333,0.03191489362,1
0.7165428748,0.3929912154,0.5662125601,0.005561223113,0.07605133736,0.1652582876,0.1610484295,0.386032723,0.3021792959,0.05939857827,0.2581259427,0.6170643341,0.1813577723,0.4521057345,0.12901565,0.2482691386,0.2358769965,0.1749245897,0.4542435139,0.03401518222,0.3414856672,0.1722325104,0,0,0,0.6607929515,0.9591836735,0.9591836735,0,0.9789473684,0.9895833333,0.75,0.3333333333,0.3333333333,0.03191489362,0
0.3315994616,0.3450055429,0.7995969346,0.005860039655,0.08125651321,0.188051856,0.1713527223,0.3537915087,0.3206437978,0.05702984318,0.279362717,0.547898239,0.1467777977,0.1971147021,0.1168500108,0.193745318,0.2574983792,0.1956879403,0.3977859774,0.02482431117,0.4159750427,0.1626572113,0,0,0,0.59030837,0.9591836735,0.9591836735,0.008620689655,0.9789473684,0.9895833333,0.75,0.3333333333,0.3333333333,0.01063829787,0
0.3527099206,0.3007613041,0.697617419,0.005079080602,0.08036937885,0.211234508,0.1958471597,0.3688895426,0.2685175931,0.05534343667,0.3114017349,0.4488351582,0.1516161174,0.2055216943,0.1363498805,0.1775718537,0.3062962166,0.2235466072,0.272693715,0.01407619694,0.3697833893,0.1220828689,0,0,0,0.4845814978,0.9591836735,0.9591836735,0.01724137931,0.9894736842,0.9895833333,0.8333333333,0.3333333333,0.3333333333,0.02127659574,0
0.4824093677,0.2605503393,0.6487586399,0.004786556592,0.0846266606,0.2595293712,0.2385353635,0.3621104878,0.3161140497,0.05995112516,0.3802889566,0.538796053,0.09939128188,0.05514830793,0.1141909701,0.294146417,0.3321555288,0.2685133868,0.2782287914,0.008787020598,0.24945553,0.08685349178,0,0,0,0.577092511,0.9795918367,0.9795918367,0.02586206897,0.9894736842,1,0.5833333333,0.3333333333,0,0.1914893617,0
0.4081351725,0.1840378091,0.6901533276,0.005726736841,0.07227127958,0.2514263148,0.2274168493,0.3685974927,0.2985125917,0.08307783544,0.4253583539,0.3190477898,0.07639439871,0.2061443472,0.1078770177,0.4054549593,0.3602573824,0.266241756,0.2760147714,0,0.1764671258,0.06555262026,0,0,0,0.3436123348,0.9795918367,0.9795918367,0.03448275862,0.9894736842,1,0.4166666667,0.3333333333,0,0.1914893617,0
0.3207305933,0.3192060266,0.5558672298,0.006398126037,0.07117298757,0.2528476164,0.2308965966,0.3826637375,0.3367513986,0.06019222975,0.4355911213,0.3340301372,0.06655162742,0.1170120227,0.09428624735,0.4795346591,0.3983958247,0.2625923543,0.3169741679,0.00816247904,0.09551768792,0.03946848752,0,0,0,0.3612334802,0.9795918367,0.9795918367,0.04310344828,0.9894736842,1,0.4166666667,0.3333333333,0.3333333333,0.1914893617,0
0.2701700372,0.3028020861,0.5664966074,0.008003334671,0.0794021718,0.2556765125,0.235619034,0.4034950822,0.2987244302,0.05819802022,0.4192515952,0.3951121228,0.06298980068,0.1446546415,0.07496617824,0.5139339464,0.4487826968,0.2545584039,0.3678966809,0.01012130059,0.07453352169,0.0323945269,0,0,0,0.422907489,0.9795918367,0.9795918367,0.05172413793,0.9894736842,1,0.4166666667,0.3333333333,0.3333333333,0.1914893617,0
0.2890991868,0.2570503561,0.4481199902,0.008125137608,0.08709806933,0.2936036287,0.2682512584,0.4060116963,0.3023726398,0.07036270378,0.4302871723,0.496798829,0.064031556,0.1686209579,0.07431364674,0.5116210499,0.4068111238,0.2827873966,0.4210332138,0.007716708699,0.08187650833,0.02827828926,0,0,0,0.5330396476,0.9795918367,0.9795918367,0.06034482759,0.9894736842,1,0.4166666667,0.3333333333,0,0.1914893617,0
0.2347138443,0.2728685165,0.5926955054,0.008376649031,0.08815842339,0.330293781,0.3056684884,0.4048333274,0.397642787,0.0650060104,0.4885112101,0.4305155341,0.05887572481,0.1487034331,0.07296144863,0.4949368547,0.4094543602,0.3208831621,0.3789667809,0.01274264605,0.1217258226,0.03630012551,0,0,0,0.4625550661,0.9795918367,0.9795918367,0.06896551724,0.9894736842,1,0.4166666667,0.3333333333,0,0.1914893617,0
0.3011925701,0.3231406208,0.5025044474,0.007726534394,0.09321306347,0.3815112798,0.3541446379,0.4115426607,0.3317529255,0.0544507485,0.5363843572,0.520409494,0.05623586967,0.1275026348,0.07652071409,0.4567665098,0.3958389062,0.3713247167,0.3800737909,0.0256779961,0.08317443253,0.0346150133,0,0,0,0.5594713656,0.9795918367,0.9795918367,0.0775862069,0.9894736842,1,0.4166666667,0.3333333333,0,0.1914893617,0
0.1926929019,0.2929823972,0.52438651,0.008204058214,0.09486124579,0.4190972094,0.3851605358,0.3995210555,0.3298764944,0.06597863377,0.5796171064,0.4298431041,0.05871959562,0.1498637455,0.07255500486,0.4140504899,0.40052049,0.4082786589,0.3867158773,0.034648197,0.08403967273,0.03364958443,0,0,0,0.4625550661,0.9795918367,0.9795918367,0.08620689655,0.9894736842,1,0.25,0,0,0.1914893617,0
0.1678244641,0.2568089055,0.5495014178,0.008513562659,0.09716441948,0.4542552158,0.4087777141,0.3867682141,0.2318440038,0.0614057649,0.6069343034,0.3826675185,0.06724551451,0.1417815427,0.07042321519,0.402068613,0.4254144632,0.4546080013,0.4132841174,0.03167949311,0.1042574817,0.03193814234,0,0,0,0.40969163,0.9795918367,0.9795918367,0.09482758621,0.9894736842,1,0.3333333333,0,0,0.1914893617,0
0.1917697343,0.2775064667,0.5711484814,0.01112994158,0.09291992131,0.3524532114,0.3246404093,0.400616055,0.4161272465,0.05301202745,0.5097082933,0.1184305476,0.06851448635,0.1587730874,0.05843221974,0.3636718455,0.5166109503,0.351860015,0.5782287927,0.03972866765,0.0752840073,0.02107267924,0,0,0,0.127753304,0.9795918367,0.9795918367,0.1034482759,0.9894736842,1,0.3333333333,0,0,0.1914893617,0
0.1529472158,0.3676578037,0.4900913131,0.01144919,0.104163165,0.447076476,0.4176597522,0.4092402001,0.1600992124,0.06481504105,0.5894889035,0.5460156304,0.06011743588,0.1667939666,0.05834522458,0.3351376606,0.5054287416,0.4035296855,0.5715867327,0.04247180966,0.04377832715,0.01266467145,0,0,0,0.5859030837,0.9795918367,0.9795918367,0.1120689655,0.9894736842,1,0.3333333333,0,0,0.1914893617,0
0.1696527621,0.3772906309,0.4341419852,0.01231772644,0.1105192795,0.521250489,0.4873463433,0.397475877,0.09216003255,0.05025426967,0.6454160098,0.4862125107,0.05460089778,0.1487687021,0.0501993124,0.3057298726,0.5058680254,0.4649211667,0.5571955762,0.04745213822,0.03724468774,0.009961470611,0,0,0,0.5242290749,0.9795918367,0.9795918367,0.1206896552,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.2697003605,0.4564024288,0.4861071862,0.01353221247,0.1159093376,0.5479179409,0.5155628256,0.386062956,0,0.04180103359,0.6677991965,0.4853623741,0.05978455546,0.1494505967,0.04462964818,0.2715369098,0.5188973147,0.4851130658,0.5261992434,0.05352256435,0.03318323621,0.01128674115,0,0,0,0.5198237885,0.9795918367,0.9795918367,0.1293103448,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.153699035,0.4781266797,0.5605840931,0.01396193194,0.111211811,0.5633425807,0.5308149162,0.3660990454,0.08577104251,0.08334267741,0.7242210719,0.3913190953,0.05753833741,0.1377732146,0.04713284794,0.2604878467,0.537686836,0.4789389782,0.5284132634,0.0655896456,0.0259432574,0.01391972898,0,0,0,0.422907489,0.9795918367,0.9795918367,0.1379310345,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.1741402556,0.4362486563,0.4352115655,0.01474800725,0.1139342818,0.5921374107,0.5578596429,0.3777132648,0.08361546301,0.0529260978,0.7253230762,0.4527896331,0.05910069279,0.1630975243,0.04659571269,0.2851311654,0.5379613745,0.4884119846,0.5173431633,0.06648115344,0.01324386368,0.008741519585,0,0,0,0.4845814978,0.9795918367,0.9795918367,0.1465517241,0.9894736842,1,0.4166666667,0,0,0.1914893617,1
0.1923278354,0.3455157384,0.485985167,0.01504879583,0.1283943004,0.5835776948,0.5383023857,0.3623601694,0.2314840271,0.06825959557,0.660321335,0.4710118981,0.04954529057,0.1630733645,0.04928557418,0.2582395355,0.5473490126,0.4647739988,0.4619926104,0.0773864749,0.01125728413,0.006099755132,0,0,0,0.5066079295,0.9795918367,0.9795918367,0.1551724138,0.9894736842,1,0.4166666667,0,0,0.1914893617,1
0.2920608711,0.2627569874,0.4367783439,0.01640034265,0.1400611592,0.5731161811,0.5315133762,0.370903649,0.1822401726,0.07688627332,0.5940577016,0.4437791227,0.05028932447,0.1640171206,0.04563529559,0.1978246666,0.5237879053,0.434754544,0.4121771074,0.08576362423,0.03447819177,0.0134545678,0,0,0,0.4757709251,0.9795918367,0.9795918367,0.1637931034,0.9894736842,1,0.4166666667,0,0,0.1914893617,1
0.2217713769,0.247856339,0.4857513587,0.01495089854,0.1425327365,0.6230258268,0.5806709631,0.3818257395,0.2663501788,0.06435773332,0.6287154861,0.4225145267,0.07399239292,0.156833304,0.05375186121,0.1520181487,0.4935425501,0.4526705379,0.3634686408,0.09106315285,0.08000765201,0.02828706589,0,0,0,0.4537444934,0.9795918367,0.9795918367,0.1724137931,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.1797715377,0.2816468187,0.5693414347,0.01423433733,0.150611461,0.6879563034,0.638747012,0.3762195805,0.2791548204,0.06833604875,0.6731221822,0.425879095,0.06558445828,0.1135001062,0.05557113134,0.09009065986,0.489989092,0.4758721482,0.3468634644,0.08806211277,0.09250103008,0.03434293789,0,0,0,0.4581497797,0.9795918367,0.9795918367,0.1810344828,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.1874544931,0.2786507323,0.6106098321,0.01416332922,0.1443098571,0.6756631268,0.6557664092,0.4129748652,0.2895059287,0.05560605178,0.7032738833,0.3280271682,0.05628367553,0.1146074001,0.05621675882,0.03900201013,0.4761340705,0.4623951299,0.3701107009,0.09623353072,0.09937312379,0.0370373621,0,0,0,0.3524229075,0.9795918367,0.9795918367,0.1896551724,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.2351321388,0.2232409802,0.5442880802,0.01802532372,0.1426336778,0.5559652209,0.5729114465,0.4704506421,0.3811950568,0.06481535828,0.6080396038,0,0.05452327457,0.1711702326,0.0508607258,0,0.5663532425,0.3635866123,0.4774907504,0.1031801996,0.06251103655,0.0153064359,0,0,0,0,0.9795918367,0.9795918367,0.1982758621,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.1664365251,0.3169517059,0.3927951625,0.01580972565,0.1548456049,0.7389915671,0.6959503556,0.410771969,0.5492839834,0.06216057059,0.6947905998,0.5328259769,0.07139921702,0.1456079084,0.0509100346,0.008289680488,0.5088247484,0.4528287476,0.4376383903,0.1109433679,0.03690623345,0.00668778908,0,0,0,0.5726872247,0.9795918367,0.9795918367,0.2068965517,0.9894736842,1,0.4166666667,0,0,0.1914893617,0
0.2031710425,0.9339391293,0.6751980199,0.02049681602,0.1522291784,0.08431734607,0.0734508221,0.3011933635,0.3111614019,0.03195992743,0.1115496496,0.6643349094,0.06667693693,0.1533475651,0.09878288009,0.1660691383,0.4502015531,0.1028936334,0.1343173457,0.4473909806,0.1429307199,0.08897743529,0,0,1,0.7136563877,0.9897959184,0.9897959184,0.01724137931,1,1,0.6439393939,1,0.6666666667,0.1382978723,0
0.1756298135,0.9249466709,0.7160515066,0.02181729016,0.1721869869,0.1096612376,0.09240626687,0.2470400208,0.3033011579,0.03683581208,0.1223910961,0.6694019945,0.07234868965,0.1990163369,0.09556028237,0.1595636785,0.4654340237,0.1228767291,0.1066420693,0.449831619,0.1845017364,0.1218897831,0,0,1,0.718061674,0.9897959184,0.9897959184,0.02586206897,1,1,0.8333333333,1,0.6666666667,0.1382978723,0
0.191397576,0.887505039,0.7806631872,0.02114415046,0.1593262382,0.1113024497,0.09388952692,0.2469696523,0.3055782255,0.03775284726,0.131166656,0.5679551915,0.0722524251,0.1529209429,0.1003868723,0.1580237855,0.4910591815,0.1340335086,0.1033210392,0.4440047551,0.1870769321,0.108724844,0,0,1,0.6123348018,0.9897959184,0.9897959184,0.03448275862,1,1,0.6666666667,0.6666666667,0.6666666667,0.1382978723,1
0.2348653385,0.7239464358,0.7772176411,0.01780701793,0.1846104179,0.0941860254,0.09525717707,0.3757569144,0.3012885281,0.0598951592,0.113588863,0.2224993689,0.0709323995,0.2107160332,0.1496123004,0.1599904292,0.5294266112,0.09103094747,0.08118081278,0.4384593263,0.1914915534,0.1106995849,1,0,1,0.2378854626,0.9897959184,0.9897959184,0.04310344828,1,1,0.6666666667,0.6666666667,0.6666666667,0.1382978723,1
0.2788899434,0.5933930731,0.6728544019,0.02611821167,0.1967829866,0.06382831866,0.08647724764,0.6870910834,0.3235804114,0.1244695234,0.09214390666,0.02191886389,0.088371937,0.1493578425,0.1073571215,0.3312931076,0.6047417771,0.04353557705,0.3612546208,0.434467701,0.2051033021,0.1120160788,0,0,0,0.02643171806,0.9897959184,0.9897959184,0.05172413793,1,1,0.6666666667,0.6666666667,0.6666666667,0.1382978723,1
0.3300769931,0.5073904864,0.8841412922,0.02772679789,0.1978757811,0.07473876929,0.09398658675,0.6289005335,0.3260932202,0.09728783001,0.1061125285,0.5235835397,0.03161263999,0.1087768024,0.1025575887,0.2876988909,0.6434923448,0.04472657512,0.3136531379,0.4330994466,0.1090852905,0.05014086485,0,0,0,0.563876652,0.9897959184,0.9897959184,0.06034482759,1,1,0.6666666667,0.6666666667,0.6666666667,0.1382978723,0
0.2466377008,0.3913493517,0.6918530006,0.02609016831,0.2461835063,0.09562273,0.1079429843,0.5765963302,0.3292940855,0.06106762017,0.1032426861,0.5187724983,0.04123626587,0.1159528627,0.1094018129,0.2382552499,0.6440232534,0.04723593013,0.2494465049,0.4368997642,0.08885160987,0.03456235354,0,0,0,0.5594713656,0.9897959184,0.9897959184,0.06896551724,1,1,0.5833333333,0.6666666667,0.6666666667,0.1382978723,0
0.3842193819,0.4125403117,0.6507358881,0.02773168365,0.2437671682,0.09184018588,0.1001200856,0.5096181712,0.3302630285,0.08710808512,0.09955048899,0.4772218062,0.04149348404,0.1901789461,0.1146614207,0.1570035455,0.6362304338,0.04683549319,0.272693715,0.4422656536,0.07891871211,0.02666339006,0,0,0,0.5110132159,0.9897959184,0.9897959184,0.0775862069,1,1,0.5833333333,0.6666666667,0.6666666667,0.1382978723,0
